model,source_feature,target_feature,source_name,target_name,source_modality,target_modality,prior,gradient,occlusion,permutation
embedding_field_ode,10090.ENSMUSP00000023450,10090.ENSMUSP00000119827,Serpind1,Apod,proteomics,proteomics,0.0,0.0006186815726364398,0.0006022103023976093,0.0006458533106349012
embedding_field_ode,10090.ENSMUSP00000023450,10090.ENSMUSP00000124305,Serpind1,Selenop,proteomics,proteomics,0.0,0.0002089747296912456,0.0002093476989627675,0.00022402479268258965
embedding_field_ode,10090.ENSMUSP00000023450,10090.ENSMUSP00000124417,Serpind1,C6,proteomics,proteomics,0.0,0.0006753072312294033,0.0006590476019552911,0.0007073976051903245
embedding_field_ode,10090.ENSMUSP00000023450,10090.ENSMUSP00000125531,Serpind1,C1s1,proteomics,proteomics,0.0,0.0005027804919508638,0.0004995343635867747,0.0005301941246854993
embedding_field_ode,10090.ENSMUSP00000023450,10090.ENSMUSP00000126840,Serpind1,Myh7,proteomics,proteomics,0.0,0.002304326921398549,0.002304175325159674,0.002432935922479846
embedding_field_ode,10090.ENSMUSP00000023450,10090.ENSMUSP00000130127,Serpind1,Mybpc2,proteomics,proteomics,0.0,0.002634329970909476,0.0026048035094823323,0.00276957960928728
embedding_field_ode,10090.ENSMUSP00000023450,10090.ENSMUSP00000130668,Serpind1,Ncam1,proteomics,proteomics,0.0,0.0025839988787110493,0.0025443490338750777,0.0027128787437895397
embedding_field_ode,10090.ENSMUSP00000023450,10090.ENSMUSP00000133117,Serpind1,Fga,proteomics,proteomics,0.0,0.001423924257382813,0.001454612557666347,0.0015450512168839416
embedding_field_ode,10090.ENSMUSP00000023450,10090.ENSMUSP00000133302,Serpind1,Apoe,proteomics,proteomics,0.0,0.0013537895188811414,0.0013235194412969306,0.00141443990754284
embedding_field_ode,10090.ENSMUSP00000023450,10090.ENSMUSP00000136278,Serpind1,Tnnt3,proteomics,proteomics,0.0,0.0003986369768335115,0.0003883976581150907,0.0004182979627667572
embedding_field_ode,10090.ENSMUSP00000023450,10090.ENSMUSP00000137926,Serpind1,Car1,proteomics,proteomics,0.0,0.0016318939889124104,0.0016024919728407276,0.0016965473311511433
embedding_field_ode,10090.ENSMUSP00000023450,10090.ENSMUSP00000139698,Serpind1,Kif14,proteomics,proteomics,0.0,0.0010793412814722521,0.0010630603820605648,0.0011199818342671995
embedding_field_ode,10090.ENSMUSP00000023450,10090.ENSMUSP00000141648,Serpind1,Fgg,proteomics,proteomics,0.0,0.0017199668508854327,0.0017481212250656467,0.001853824590406428
embedding_field_ode,10090.ENSMUSP00000023450,10090.ENSMUSP00000147751,Serpind1,Saa2,proteomics,proteomics,0.0,0.0035790155013977003,0.003495166719069578,0.00376227954216425
embedding_field_ode,10090.ENSMUSP00000023450,10090.ENSMUSP00000155898,Serpind1,Fetub,proteomics,proteomics,0.0,0.0006925334642087553,0.0006823898002340512,0.0007271409981073275
embedding_field_ode,10090.ENSMUSP00000023450,10090.ENSMUSP00000157269,Serpind1,Proc,proteomics,proteomics,0.0,0.002073142646075626,0.0020620892510636976,0.0021830454284878713
embedding_field_ode,10090.ENSMUSP00000023450,10090.ENSMUSP00000158365,Serpind1,Pglyrp2,proteomics,proteomics,0.0,0.0001977169566845277,0.00019591619914254143,0.00020853351992204547
embedding_field_ode,10090.ENSMUSP00000023450,10090.ENSMUSP00000158988,Serpind1,Apof,proteomics,proteomics,0.0,0.0009524269551717793,0.0009483988090342563,0.0010052325711638792
embedding_field_ode,10090.ENSMUSP00000023450,11-beta-hydroxyandrosterone-3-glucuronide,Serpind1,11-beta-Hydroxyandrosterone-3-glucuronide,proteomics,metabolomics,0.0,5.98508551284992e-05,5.993808906213827e-05,6.33355740766335e-05
embedding_field_ode,10090.ENSMUSP00000023450,2-oxoarginine,Serpind1,2-Oxoarginine,proteomics,metabolomics,0.0,0.0038201465106144413,0.003697219965456303,0.003923070054029792
embedding_field_ode,10090.ENSMUSP00000023450,3-hydroxy-3-methylglutarate,Serpind1,3-hydroxy-3-methylglutarate,proteomics,metabolomics,0.0,0.000593375747694282,0.0005824403443837636,0.0006244569030956985
embedding_field_ode,10090.ENSMUSP00000023450,3-methylhistidine,Serpind1,3-Methylhistidine,proteomics,metabolomics,0.0,0.004145518101852692,0.004094382302506422,0.004352254395646279
embedding_field_ode,10090.ENSMUSP00000023450,4-hydroxyproline,Serpind1,4-HydroxyProline,proteomics,metabolomics,0.0,0.0008326451433335049,0.0008184614622665357,0.0008767974268815785
embedding_field_ode,10090.ENSMUSP00000023450,5-methyluridine (ribothymidine),Serpind1,5-methyluridine (ribothymidine),proteomics,metabolomics,0.0,0.0015972426996802675,0.001543599204014044,0.001650280875052256
embedding_field_ode,10090.ENSMUSP00000023450,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-hoca),Serpind1,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),proteomics,metabolomics,0.0,0.00330455180353638,0.003218034949776581,0.003448183852205769
embedding_field_ode,10090.ENSMUSP00000023450,7-methylguanine,Serpind1,7-Methylguanine,proteomics,metabolomics,0.0,0.0013166037497799516,0.0013016485090164619,0.0013816450306813805
embedding_field_ode,10090.ENSMUSP00000023450,9-hode(1),Serpind1,9-HODE(1),proteomics,metabolomics,0.0,0.0036663522097923396,0.003584083043407572,0.003807439493682472
embedding_field_ode,10090.ENSMUSP00000023450,acetylcarnosine,Serpind1,Acetylcarnosine,proteomics,metabolomics,0.0,0.007581067311628145,0.007295582539914764,0.00789354041352204
embedding_field_ode,10090.ENSMUSP00000023450,acetylcholine,Serpind1,Acetylcholine,proteomics,metabolomics,0.0,0.001884168902461461,0.0018472568634265991,0.0019692103770653307
embedding_field_ode,10090.ENSMUSP00000023450,allantoin,Serpind1,Allantoin,proteomics,metabolomics,0.0,0.005052490926928313,0.004985644933890479,0.005320388824062833
embedding_field_ode,10090.ENSMUSP00000023450,alliin,Serpind1,Alliin,proteomics,metabolomics,0.0,0.0014104974773388214,0.0013650806918958384,0.001451778181545136
embedding_field_ode,10090.ENSMUSP00000023450,allopregnanolone,Serpind1,Allopregnanolone,proteomics,metabolomics,0.0,0.006037377905907295,0.005943534339699024,0.006320798128626151
embedding_field_ode,10090.ENSMUSP00000023450,alpha-ketoglutaric acid,Serpind1,alpha-Ketoglutaric acid,proteomics,metabolomics,0.0,0.000592168646733756,0.0005830712316908172,0.000628385948210801
embedding_field_ode,10090.ENSMUSP00000023450,androsterone glucuronide(1),Serpind1,Androsterone glucuronide(1),proteomics,metabolomics,0.0,0.0012354699590647843,0.0011904882716024844,0.0012756563072360888
embedding_field_ode,10090.ENSMUSP00000023450,androsterone sulfate,Serpind1,Androsterone sulfate,proteomics,metabolomics,0.0,0.003658156070884022,0.003566922097081171,0.003826434636548182
embedding_field_ode,10090.ENSMUSP00000023450,betaine,Serpind1,Betaine,proteomics,metabolomics,0.0,0.00023698927529654487,0.00023058556046177392,0.0002470719969343473
embedding_field_ode,10090.ENSMUSP00000023450,betonicine,Serpind1,Betonicine,proteomics,metabolomics,0.0,0.006269540110937457,0.00610898798159806,0.00651934034159215
embedding_field_ode,10090.ENSMUSP00000023450,bilirubin,Serpind1,Bilirubin,proteomics,metabolomics,0.0,0.003683805314687729,0.003605118088065738,0.0038332822375067993
embedding_field_ode,10090.ENSMUSP00000023450,biliverdin,Serpind1,Biliverdin,proteomics,metabolomics,0.0,0.0015331689335965513,0.0014959690806394493,0.001574927795064249
embedding_field_ode,10090.ENSMUSP00000023450,c15h16n2o2,Serpind1,C15H16N2O2,proteomics,metabolomics,0.0,0.006216377776635522,0.006047193779624384,0.0064595063267186125
embedding_field_ode,10090.ENSMUSP00000023450,c16 sphingosine 1-phosphate,Serpind1,C16 Sphingosine 1-phosphate,proteomics,metabolomics,0.0,0.001631205760026215,0.0016002089408145897,0.001694663673078657
embedding_field_ode,10090.ENSMUSP00000023450,caffeine,Serpind1,Caffeine,proteomics,metabolomics,0.0,0.0016174007118380487,0.0015847045683827531,0.0016909618548378756
embedding_field_ode,10090.ENSMUSP00000023450,catechol sulfate,Serpind1,Catechol sulfate,proteomics,metabolomics,0.0,0.003724556374651518,0.0036160564283413636,0.0038977435838665857
embedding_field_ode,10090.ENSMUSP00000023450,chenodeoxycholic acid 3-sulfate(2),Serpind1,Chenodeoxycholic acid 3-sulfate(2),proteomics,metabolomics,0.0,0.000598409453971981,0.0005841231897639295,0.0006215197529092391
embedding_field_ode,10090.ENSMUSP00000023450,chenodeoxycholic acid(2),Serpind1,Chenodeoxycholic Acid(2),proteomics,metabolomics,0.0,0.001751615357212273,0.0017018336542609942,0.0018126507194401774
embedding_field_ode,10090.ENSMUSP00000023450,cholesterol glucuronide,Serpind1,Cholesterol glucuronide,proteomics,metabolomics,0.0,0.006457768854872007,0.006351519129490408,0.006733114764362742
embedding_field_ode,10090.ENSMUSP00000023450,cholic acid,Serpind1,Cholic Acid,proteomics,metabolomics,0.0,0.005314748719992683,0.005176979371234211,0.00551941610389746
embedding_field_ode,10090.ENSMUSP00000023450,choline,Serpind1,Choline,proteomics,metabolomics,0.0,0.00022320086533457166,0.00021749168729424481,0.000232152804885099
embedding_field_ode,10090.ENSMUSP00000023450,cinnamoylglycine,Serpind1,Cinnamoylglycine,proteomics,metabolomics,0.0,0.002741875029498488,0.0026656010738829936,0.0028311334499237224
embedding_field_ode,10090.ENSMUSP00000023450,citric acid,Serpind1,Citric acid,proteomics,metabolomics,0.0,0.007754792362631892,0.007886958543155588,0.008356762115009676
embedding_field_ode,10090.ENSMUSP00000023450,citrulline,Serpind1,Citrulline,proteomics,metabolomics,0.0,0.0035334141209366907,0.0034658001553658207,0.00364323146727218
embedding_field_ode,10090.ENSMUSP00000023450,corticosterone,Serpind1,Corticosterone,proteomics,metabolomics,0.0,0.000563795049372621,0.0005573927243851094,0.0005887260955921057
embedding_field_ode,10090.ENSMUSP00000023450,cortisol,Serpind1,Cortisol,proteomics,metabolomics,0.0,0.003437491993893863,0.0034239068941313427,0.0036476013100268365
embedding_field_ode,10090.ENSMUSP00000023450,creatine,Serpind1,Creatine,proteomics,metabolomics,0.0,0.0011381663302775463,0.001105445573099957,0.001191216559795705
embedding_field_ode,10090.ENSMUSP00000023450,creatinine,Serpind1,Creatinine,proteomics,metabolomics,0.0,0.004404943868241028,0.004293619682773102,0.0046197139553395454
embedding_field_ode,10090.ENSMUSP00000023450,cysteineglutathione disulfide,Serpind1,Cysteineglutathione disulfide,proteomics,metabolomics,0.0,0.0077938586511368335,0.007578671934145514,0.008098951901720542
embedding_field_ode,10090.ENSMUSP00000023450,cysteinylglycine,Serpind1,Cysteinylglycine,proteomics,metabolomics,0.0,0.0012718687077424569,0.0012528295424407473,0.0013329720790420314
embedding_field_ode,10090.ENSMUSP00000023450,deoxycholic acid 3-glucuronide(3),Serpind1,Deoxycholic acid 3-glucuronide(3),proteomics,metabolomics,0.0,0.002197775720653819,0.0021565591459500083,0.0023325508833855375
embedding_field_ode,10090.ENSMUSP00000023450,dityrosine,Serpind1,Dityrosine,proteomics,metabolomics,0.0,0.0003769293087234307,0.00037132703207809985,0.00039750942816075326
embedding_field_ode,10090.ENSMUSP00000023450,dopamine 3-o-sulfate,Serpind1,Dopamine 3-O-sulfate,proteomics,metabolomics,0.0,0.0016779982411195035,0.0016512887596070443,0.001748626187150524
embedding_field_ode,10090.ENSMUSP00000023450,ectoine,Serpind1,Ectoine,proteomics,metabolomics,0.0,3.4533096811681525e-05,3.381229395445866e-05,3.614744811131706e-05
embedding_field_ode,10090.ENSMUSP00000023450,ethyl glucuronide,Serpind1,Ethyl glucuronide,proteomics,metabolomics,0.0,0.0016326664435052393,0.0015995911631365072,0.0016987888900013908
embedding_field_ode,10090.ENSMUSP00000023450,ethylmalonic acid,Serpind1,Ethylmalonic acid,proteomics,metabolomics,0.0,0.005771820480526925,0.005638309060001773,0.00602842542235656
embedding_field_ode,10090.ENSMUSP00000023450,galactosylhydroxylysine,Serpind1,Galactosylhydroxylysine,proteomics,metabolomics,0.0,0.0010317513844418584,0.0010080281031058652,0.001082679286919797
embedding_field_ode,10090.ENSMUSP00000023450,gamma-glutamyl glutamine,Serpind1,Gamma-Glutamyl Glutamine,proteomics,metabolomics,0.0,9.243611706986776e-05,9.070961743230978e-05,9.684434582603068e-05
embedding_field_ode,10090.ENSMUSP00000023450,gamma-glutamyl-epsilon-lysine,Serpind1,gamma-glutamyl-epsilon-lysine,proteomics,metabolomics,0.0,0.003304063643820635,0.0032185182373174015,0.0034465587855052374
embedding_field_ode,10090.ENSMUSP00000023450,gamma-glutamylhistidine,Serpind1,gamma-glutamylhistidine,proteomics,metabolomics,0.0,0.005058894416299695,0.004980147842035077,0.005236636785287507
embedding_field_ode,10090.ENSMUSP00000023450,gamma-glutamylphenylalanine,Serpind1,gamma-glutamylphenylalanine,proteomics,metabolomics,0.0,0.0007635219223548201,0.0007466438925809185,0.0007988393514123457
embedding_field_ode,10090.ENSMUSP00000023450,gamma-glutamylthreonine(1),Serpind1,gamma-glutamylthreonine(1),proteomics,metabolomics,0.0,0.0028526335283455277,0.0028708828095499518,0.003048645440033114
embedding_field_ode,10090.ENSMUSP00000023450,glucose|galactose,Serpind1,Glucose|Galactose,proteomics,metabolomics,0.0,0.0005579570122919857,0.0005547423860905673,0.0005950087672579775
embedding_field_ode,10090.ENSMUSP00000023450,glucosyl-glycerol,Serpind1,Glucosyl-glycerol,proteomics,metabolomics,0.0,0.00509375524309286,0.004916509411353526,0.0053063623791190975
embedding_field_ode,10090.ENSMUSP00000023450,glucosylgalactosyl hydroxylysine,Serpind1,Glucosylgalactosyl hydroxylysine,proteomics,metabolomics,0.0,0.001123316931228545,0.0011203105231070837,0.0011951390407992533
embedding_field_ode,10090.ENSMUSP00000023450,glutaconic acid,Serpind1,Glutaconic acid,proteomics,metabolomics,0.0,0.0012353714934185847,0.0012342799533904382,0.001300220019392856
embedding_field_ode,10090.ENSMUSP00000023450,glyceric acid,Serpind1,Glyceric acid,proteomics,metabolomics,0.0,0.002018417864845348,0.001985034649,0.002125811285920695
embedding_field_ode,10090.ENSMUSP00000023450,glycerophosphocholine,Serpind1,Glycerophosphocholine,proteomics,metabolomics,0.0,0.001209776522597883,0.0012082306598864424,0.0013111907675185325
embedding_field_ode,10090.ENSMUSP00000023450,glycine,Serpind1,Glycine,proteomics,metabolomics,0.0,0.0013019603114803498,0.0012727827357666387,0.0013552125667434952
embedding_field_ode,10090.ENSMUSP00000023450,glycochenodeoxycholate-3-sulfate,Serpind1,Glycochenodeoxycholate-3-sulfate,proteomics,metabolomics,0.0,0.0013337994493695018,0.0013121308795409053,0.001406205458220601
embedding_field_ode,10090.ENSMUSP00000023450,glycochenodeoxycholic acid 3-glucuronide,Serpind1,Glycochenodeoxycholic acid 3-glucuronide,proteomics,metabolomics,0.0,0.004522377255358351,0.004410501064065718,0.004736814272442335
embedding_field_ode,10090.ENSMUSP00000023450,hippuric acid,Serpind1,Hippuric acid,proteomics,metabolomics,0.0,0.004725879832131246,0.004636048056807898,0.004919228672008426
embedding_field_ode,10090.ENSMUSP00000023450,homoarginine,Serpind1,Homoarginine,proteomics,metabolomics,0.0,0.001257053109396416,0.0012319028683551011,0.0013111193134406024
embedding_field_ode,10090.ENSMUSP00000023450,homostachydrine,Serpind1,Homostachydrine,proteomics,metabolomics,0.0,0.000594160289762835,0.0005841763357540299,0.0006172412018606675
embedding_field_ode,10090.ENSMUSP00000023450,hypoxanthine,Serpind1,Hypoxanthine,proteomics,metabolomics,0.0,0.0007111537232481721,0.0007055786903933667,0.0007467005819479147
embedding_field_ode,10090.ENSMUSP00000023450,imidazolelactic acid,Serpind1,Imidazolelactic acid,proteomics,metabolomics,0.0,0.00016007509899672973,0.00015376192538441515,0.00016520457474435631
embedding_field_ode,10090.ENSMUSP00000023450,ketodeoxycholic acid(1),Serpind1,Ketodeoxycholic acid(1),proteomics,metabolomics,0.0,0.00020169622364662605,0.00019878777160484089,0.00021382316070838866
embedding_field_ode,10090.ENSMUSP00000023450,l-a-glutamyl-l-lysine,Serpind1,L-a-glutamyl-L-Lysine,proteomics,metabolomics,0.0,0.0013424132251688707,0.0012966662291717887,0.0013795883588815687
embedding_field_ode,10090.ENSMUSP00000023450,l-acetylcarnitine,Serpind1,L-Acetylcarnitine,proteomics,metabolomics,0.0,0.0019310930812236782,0.001883633595054035,0.002026357073697528
embedding_field_ode,10090.ENSMUSP00000023450,l-arginine,Serpind1,L-Arginine,proteomics,metabolomics,0.0,0.0023794728251464088,0.00233827237969123,0.0024783689468544775
embedding_field_ode,10090.ENSMUSP00000023450,l-aspartic acid,Serpind1,L-Aspartic acid,proteomics,metabolomics,0.0,0.002035085637978884,0.002002920734546178,0.0021182815423047394
embedding_field_ode,10090.ENSMUSP00000023450,l-carnitine,Serpind1,L-Carnitine,proteomics,metabolomics,0.0,0.007409967149354069,0.007299166040168994,0.007750931378195921
embedding_field_ode,10090.ENSMUSP00000023450,l-cysteinylglycine disulfide,Serpind1,L-Cysteinylglycine disulfide,proteomics,metabolomics,0.0,0.0006844879447446139,0.0006764270001759178,0.0007207564604373842
embedding_field_ode,10090.ENSMUSP00000023450,l-cystine,Serpind1,L-Cystine,proteomics,metabolomics,0.0,0.0010491936005323859,0.0010302966047174083,0.001102426420982622
embedding_field_ode,10090.ENSMUSP00000023450,l-glutamic acid,Serpind1,L-Glutamic acid,proteomics,metabolomics,0.0,0.0016872235758468319,0.0016562332081178726,0.00176391786169447
embedding_field_ode,10090.ENSMUSP00000023450,l-glutamine,Serpind1,L-Glutamine,proteomics,metabolomics,0.0,0.00014442061062519267,0.00014127342806723587,0.00015085997661563075
embedding_field_ode,10090.ENSMUSP00000023450,l-histidine,Serpind1,L-Histidine,proteomics,metabolomics,0.0,0.0022945537118008444,0.0022541845824952983,0.002387472294512193
embedding_field_ode,10090.ENSMUSP00000023450,l-kynurenine,Serpind1,L-Kynurenine,proteomics,metabolomics,0.0,0.004313714343081031,0.0041780945948968855,0.004468719363011964
embedding_field_ode,10090.ENSMUSP00000023450,l-lactic acid,Serpind1,L-Lactic acid,proteomics,metabolomics,0.0,0.0033696694592088346,0.003347481706917091,0.0035697934771718644
embedding_field_ode,10090.ENSMUSP00000023450,l-phenylalanine,Serpind1,L-Phenylalanine,proteomics,metabolomics,0.0,0.0002601455876546726,0.0002584354139438364,0.0002758304079231289
embedding_field_ode,10090.ENSMUSP00000023450,l-proline,Serpind1,L-Proline,proteomics,metabolomics,0.0,0.004588950943704999,0.004482665607892414,0.004795213108109581
embedding_field_ode,10090.ENSMUSP00000023450,l-tryptophan,Serpind1,L-Tryptophan,proteomics,metabolomics,0.0,0.004448344638948405,0.004389191072568477,0.004640531700861819
embedding_field_ode,10090.ENSMUSP00000023450,l-tyrosine,Serpind1,L-Tyrosine,proteomics,metabolomics,0.0,0.000149516581505476,0.00014680322417492923,0.00015644605555499065
embedding_field_ode,10090.ENSMUSP00000023450,l-valine,Serpind1,L-Valine,proteomics,metabolomics,0.0,0.002095212375978942,0.0020345265446359184,0.0021503155245109454
embedding_field_ode,10090.ENSMUSP00000023450,lysopc(16:0),Serpind1,LysoPC(16:0),proteomics,metabolomics,1.0,0.0014177834725135005,0.0013966167506178817,0.0014836728735324514
embedding_field_ode,10090.ENSMUSP00000023450,lysopc(18:0),Serpind1,LysoPC(18:0),proteomics,metabolomics,0.0,0.0031950414921538377,0.003125252231535477,0.003327126507719664
embedding_field_ode,10090.ENSMUSP00000023450,lysopc(18:2),Serpind1,LysoPC(18:2),proteomics,metabolomics,0.0,0.0016478893218285814,0.0015999009018006463,0.0017281177042461093
embedding_field_ode,10090.ENSMUSP00000023450,lysopc(20:5),Serpind1,LysoPC(20:5),proteomics,metabolomics,0.0,0.005284288727654113,0.005217775954673655,0.0055236437523318
embedding_field_ode,10090.ENSMUSP00000023450,lysopc(o-18:0),Serpind1,LysoPC(O-18:0),proteomics,metabolomics,0.0,0.0023546392470458026,0.0023489420476817996,0.0024775690566325843
embedding_field_ode,10090.ENSMUSP00000023450,lysopc(p-16:0),Serpind1,LysoPC(P-16:0),proteomics,metabolomics,0.0,0.0005209639984986781,0.0005155313869015366,0.0005480372085622412
embedding_field_ode,10090.ENSMUSP00000023450,lysopc(p-18:0),Serpind1,LysoPC(P-18:0),proteomics,metabolomics,0.0,0.002217027331991731,0.0021948681573336925,0.002328774279964303
embedding_field_ode,10090.ENSMUSP00000023450,lysope(18:2),Serpind1,LysoPE(18:2),proteomics,metabolomics,0.0,0.0013154260586910283,0.0012803567803432762,0.0013678267342287788
embedding_field_ode,10090.ENSMUSP00000023450,lysope(20:3),Serpind1,LysoPE(20:3),proteomics,metabolomics,0.0,0.0024492506925965396,0.002416037658637509,0.0025960197664844286
embedding_field_ode,10090.ENSMUSP00000023450,lysope(20:4),Serpind1,LysoPE(20:4),proteomics,metabolomics,0.0,0.0002617328268998713,0.00025690714542356605,0.00027467610397331543
embedding_field_ode,10090.ENSMUSP00000023450,methionine sulfone,Serpind1,Methionine sulfone,proteomics,metabolomics,0.0,0.00048065888671439946,0.0004700592697325223,0.0005000806278810907
embedding_field_ode,10090.ENSMUSP00000023450,methionine sulfoxide,Serpind1,Methionine sulfoxide,proteomics,metabolomics,0.0,0.00018193514410008623,0.00018192439538694275,0.0001937768095642883
embedding_field_ode,10090.ENSMUSP00000023450,n-acetyl-l-phenylalanine,Serpind1,N-Acetyl-L-phenylalanine,proteomics,metabolomics,0.0,0.0020717789311937894,0.0020490310241594585,0.002195602010144077
embedding_field_ode,10090.ENSMUSP00000023450,n-acetylglutamine,Serpind1,N-Acetylglutamine,proteomics,metabolomics,0.0,0.0031520356266804194,0.0030558096989796676,0.0033127344535932154
embedding_field_ode,10090.ENSMUSP00000023450,n-acetylhistidine,Serpind1,N-Acetylhistidine,proteomics,metabolomics,0.0,0.0011114458011516838,0.0010922280004373147,0.0011655383780380878
embedding_field_ode,10090.ENSMUSP00000023450,n-acetylserine,Serpind1,N-Acetylserine,proteomics,metabolomics,0.0,0.0027262941874621103,0.002670152365217873,0.0028635169751531895
embedding_field_ode,10090.ENSMUSP00000023450,n-formylmethionine,Serpind1,N-formylmethionine,proteomics,metabolomics,0.0,0.00183118308995987,0.0017853231796681251,0.0019275249964440125
embedding_field_ode,10090.ENSMUSP00000023450,n-methylproline,Serpind1,N-methylproline,proteomics,metabolomics,0.0,0.005830469471575035,0.005650042585728655,0.006015182127093769
embedding_field_ode,10090.ENSMUSP00000023450,n1-methyl-2-pyridone-5-carboxamide,Serpind1,N1-Methyl-2-pyridone-5-carboxamide,proteomics,metabolomics,0.0,0.0008909803367088857,0.0008689749486826377,0.0009279701386343186
embedding_field_ode,10090.ENSMUSP00000023450,n1-methyladenosine,Serpind1,N1-Methyladenosine,proteomics,metabolomics,0.0,0.006689686533297141,0.00650998568120639,0.006916808359894603
embedding_field_ode,10090.ENSMUSP00000023450,n6-acetyl-l-lysine,Serpind1,N6-Acetyl-L-lysine,proteomics,metabolomics,0.0,0.0011290647814468683,0.001106252517848915,0.0011818814752830719
embedding_field_ode,10090.ENSMUSP00000023450,naproxen,Serpind1,Naproxen,proteomics,metabolomics,0.0,0.0007919254044984209,0.0007809569441925403,0.0008308024922868295
embedding_field_ode,10090.ENSMUSP00000023450,nicotinamide,Serpind1,Nicotinamide,proteomics,metabolomics,0.0,0.005256923131512016,0.005181206780801715,0.0055057471666319635
embedding_field_ode,10090.ENSMUSP00000023450,oleoyl ethyl amide,Serpind1,Oleoyl Ethyl Amide,proteomics,metabolomics,0.0,0.0003419281242726229,0.00033538572224802165,0.0003586687406636667
embedding_field_ode,10090.ENSMUSP00000023450,ornithine,Serpind1,Ornithine,proteomics,metabolomics,0.0,0.0008260119785622,0.000813968867401762,0.0008623261744103813
embedding_field_ode,10090.ENSMUSP00000023450,orotidine,Serpind1,Orotidine,proteomics,metabolomics,0.0,0.003797560183524099,0.003707340988073425,0.003930463753125589
embedding_field_ode,10090.ENSMUSP00000023450,oxalate (ethanedioate),Serpind1,Oxalate (ethanedioate),proteomics,metabolomics,0.0,0.005914112315987555,0.005813322816134603,0.006250680847928088
embedding_field_ode,10090.ENSMUSP00000023450,oxindole,Serpind1,Oxindole,proteomics,metabolomics,0.0,0.0021159033641720707,0.0020631935047457834,0.0021966672785850706
embedding_field_ode,10090.ENSMUSP00000023450,p-cresol glucuronide,Serpind1,p-Cresol glucuronide,proteomics,metabolomics,0.0,0.0043209995902986605,0.004218391073203436,0.004537573471602796
embedding_field_ode,10090.ENSMUSP00000023450,pantothenic acid(2),Serpind1,Pantothenic acid(2),proteomics,metabolomics,0.0,0.0035827074778547706,0.0035299830253135802,0.00374209508287191
embedding_field_ode,10090.ENSMUSP00000023450,phenol sulphate,Serpind1,Phenol sulphate,proteomics,metabolomics,0.0,0.004498533069846353,0.004399471193612956,0.004687350815317287
embedding_field_ode,10090.ENSMUSP00000023450,phenyllactate (pla),Serpind1,Phenyllactate (PLA),proteomics,metabolomics,0.0,0.0036552725075865797,0.0035946527497711794,0.0038273365699595676
embedding_field_ode,10090.ENSMUSP00000023450,pipecolic acid,Serpind1,Pipecolic acid,proteomics,metabolomics,0.0,0.005246470006747088,0.005123252247116217,0.005453973178348361
embedding_field_ode,10090.ENSMUSP00000023450,piperine(1),Serpind1,Piperine(1),proteomics,metabolomics,0.0,0.004195147431740863,0.004120306519541705,0.00443506112056594
embedding_field_ode,10090.ENSMUSP00000023450,pregnenolone sulfate,Serpind1,Pregnenolone sulfate,proteomics,metabolomics,0.0,0.002908660066727961,0.002817988391853358,0.003015112990837026
embedding_field_ode,10090.ENSMUSP00000023450,pseudouridine,Serpind1,Pseudouridine,proteomics,metabolomics,0.0,0.0019498774541907681,0.0019131452503245786,0.0020309994744257547
embedding_field_ode,10090.ENSMUSP00000023450,pyruvic acid,Serpind1,Pyruvic acid,proteomics,metabolomics,0.0,0.0027581108391850455,0.0027230174384916053,0.0028953553892932635
embedding_field_ode,10090.ENSMUSP00000023450,quinic acid,Serpind1,Quinic acid,proteomics,metabolomics,0.0,0.0010138765285303462,0.0009881668135088258,0.0010638542786492603
embedding_field_ode,10090.ENSMUSP00000023450,retinol (vitamin a),Serpind1,Retinol (Vitamin A),proteomics,metabolomics,0.0,0.0010129704863655012,0.0009955690892527527,0.0010605043538681844
embedding_field_ode,10090.ENSMUSP00000023450,s-allylcysteine,Serpind1,S-Allylcysteine,proteomics,metabolomics,0.0,0.0013245574460090945,0.0012945712206855328,0.00137935106788328
embedding_field_ode,10090.ENSMUSP00000023450,s-methylcysteine sulfoxide,Serpind1,S-Methylcysteine sulfoxide,proteomics,metabolomics,0.0,0.00207213885993418,0.002002897818287876,0.0021425356770103407
embedding_field_ode,10090.ENSMUSP00000023450,sphinganine,Serpind1,Sphinganine,proteomics,metabolomics,0.0,0.001084885444464127,0.0010776221649951335,0.0011434174069482616
embedding_field_ode,10090.ENSMUSP00000023450,sphinganine 1-phosphate,Serpind1,Sphinganine 1-phosphate,proteomics,metabolomics,0.0,0.002405558220034209,0.002365751419648034,0.002486903363929232
embedding_field_ode,10090.ENSMUSP00000023450,sulfolithocholylglycine,Serpind1,Sulfolithocholylglycine,proteomics,metabolomics,0.0,0.0022939538194465797,0.002255507269328434,0.0024008772084637806
embedding_field_ode,10090.ENSMUSP00000023450,symmetric dimethylarginine,Serpind1,Symmetric dimethylarginine,proteomics,metabolomics,0.0,0.007141937943826652,0.007053693875045143,0.007487128987289839
embedding_field_ode,10090.ENSMUSP00000023450,taurine,Serpind1,Taurine,proteomics,metabolomics,0.0,0.00028719144973592245,0.00028255546127465235,0.00030029716629152877
